car_age,km_driven,price_new,accident_count,door_count,transmission,fuel,y_pred,timestamp
15.0,125868.0,36083.0,1.0,4.0,2.0,2.0,3368.0,2017-02-16 18:35:40.800
2.0,172329.0,34668.0,2.0,5.0,2.0,2.0,5104.0,2017-02-16 18:36:14.400
14.0,25955.0,34677.0,2.0,2.0,1.0,1.0,6794.0,2017-02-16 18:36:48.000
13.0,112356.0,24239.0,2.0,5.0,3.0,1.0,1964.0,2017-02-16 18:37:21.600
4.0,85623.0,35764.0,2.0,5.0,3.0,1.0,8141.0,2017-02-16 18:37:55.200
14.0,126476.0,40703.0,2.0,4.0,1.0,1.0,4376.0,2017-02-16 18:38:28.800
19.0,104762.0,44279.0,1.0,3.0,3.0,1.0,4450.0,2017-02-16 18:39:02.400
14.0,70481.0,32089.0,1.0,5.0,2.0,2.0,3974.0,2017-02-16 18:39:36.000
4.0,109541.0,41618.0,2.0,2.0,2.0,2.0,9732.0,2017-02-16 18:40:09.600
11.0,16357.0,28424.0,1.0,5.0,1.0,1.0,8030.0,2017-02-16 18:40:43.200
5.0,184791.0,44816.0,2.0,5.0,3.0,2.0,4507.0,2017-02-16 18:41:16.800
14.0,3594.0,37774.0,5.0,4.0,2.0,1.0,3655.0,2017-02-16 18:41:50.400
17.0,110544.0,40325.0,1.0,4.0,2.0,2.0,3530.0,2017-02-16 18:42:24.000
5.0,44061.0,39901.0,1.0,3.0,2.0,1.0,15761.0,2017-02-16 18:42:57.600
15.0,148712.0,30422.0,1.0,5.0,3.0,1.0,2334.0,2017-02-16 18:43:31.200
18.0,14290.0,41109.0,1.0,5.0,1.0,1.0,7776.0,2017-02-16 18:44:04.800
1.0,88821.0,36527.0,2.0,4.0,3.0,1.0,10417.0,2017-02-16 18:44:38.400
9.0,189844.0,35389.0,2.0,2.0,2.0,1.0,4507.0,2017-02-16 18:45:12.000
9.0,29684.0,26527.0,1.0,4.0,3.0,2.0,6675.0,2017-02-16 18:45:45.600
13.0,167563.0,23164.0,3.0,5.0,2.0,2.0,343.0,2017-02-16 18:46:19.200
9.0,59123.0,32051.0,4.0,2.0,2.0,1.0,5112.0,2017-02-16 18:46:52.800
5.0,123132.0,36963.0,2.0,5.0,3.0,1.0,5625.0,2017-02-16 18:47:26.400
10.0,121765.0,29104.0,3.0,3.0,1.0,1.0,3934.0,2017-02-16 18:48:00.000
5.0,68301.0,39181.0,1.0,4.0,3.0,2.0,11770.0,2017-02-16 18:48:33.600
13.0,30295.0,32944.0,2.0,4.0,2.0,1.0,5657.0,2017-02-16 18:49:07.200
11.0,153780.0,37770.0,1.0,4.0,3.0,1.0,4201.0,2017-02-16 18:49:40.800
5.0,110599.0,33654.0,2.0,5.0,2.0,1.0,6834.0,2017-02-16 18:50:14.400
5.0,128358.0,25427.0,2.0,4.0,1.0,1.0,5150.0,2017-02-16 18:50:48.000
5.0,48788.0,41412.0,3.0,3.0,1.0,1.0,10785.0,2017-02-16 18:51:21.600
13.0,54359.0,46604.0,1.0,4.0,1.0,2.0,8039.0,2017-02-16 18:51:55.200
18.0,48911.0,30193.0,1.0,4.0,1.0,2.0,4238.0,2017-02-16 18:52:28.800
10.0,96453.0,25973.0,1.0,5.0,2.0,2.0,4166.0,2017-02-16 18:53:02.400
11.0,113588.0,34745.0,4.0,5.0,2.0,1.0,2527.0,2017-02-16 18:53:36.000
10.0,27937.0,28434.0,2.0,4.0,2.0,1.0,6616.0,2017-02-16 18:54:09.600
9.0,52022.0,41620.0,1.0,5.0,2.0,1.0,10217.0,2017-02-16 18:54:43.200
8.0,188900.0,42717.0,4.0,5.0,2.0,2.0,2093.0,2017-02-16 18:55:16.800
5.0,86766.0,40130.0,2.0,3.0,3.0,1.0,9343.0,2017-02-16 18:55:50.400
13.0,34250.0,31814.0,3.0,4.0,2.0,2.0,3978.0,2017-02-16 18:56:24.000
5.0,136124.0,24669.0,1.0,3.0,2.0,1.0,5508.0,2017-02-16 18:56:57.600
1.0,100371.0,23700.0,2.0,5.0,2.0,1.0,7592.0,2017-02-16 18:57:31.200
10.0,176942.0,21405.0,1.0,4.0,2.0,1.0,2385.0,2017-02-16 18:58:04.800
16.0,127752.0,26059.0,3.0,5.0,1.0,1.0,2164.0,2017-02-16 18:58:38.400
20.0,132339.0,31557.0,1.0,4.0,3.0,1.0,2238.0,2017-02-16 18:59:12.000
20.0,76606.0,23824.0,3.0,3.0,2.0,1.0,1909.0,2017-02-16 18:59:45.600
10.0,63200.0,35682.0,1.0,2.0,2.0,1.0,9120.0,2017-02-16 19:00:19.200
18.0,96942.0,29134.0,4.0,5.0,2.0,2.0,491.0,2017-02-16 19:00:52.800
3.0,94736.0,31920.0,1.0,4.0,2.0,1.0,10623.0,2017-02-16 19:01:26.400
10.0,105983.0,34192.0,4.0,4.0,3.0,1.0,2699.0,2017-02-16 19:02:00.000
14.0,123283.0,30381.0,1.0,3.0,2.0,1.0,4198.0,2017-02-16 19:02:33.600
11.0,188712.0,42512.0,1.0,4.0,3.0,1.0,4488.0,2017-02-16 19:03:07.200
4.0,98018.0,43910.0,1.0,4.0,2.0,1.0,12362.0,2017-02-16 19:03:40.800
5.0,57307.0,28617.0,1.0,4.0,2.0,1.0,10333.0,2017-02-16 19:04:14.400
19.0,15701.0,40575.0,1.0,5.0,1.0,1.0,7167.0,2017-02-16 19:04:48.000
14.0,98501.0,35756.0,2.0,4.0,2.0,1.0,4061.0,2017-02-16 19:05:21.600
19.0,14419.0,39132.0,3.0,5.0,2.0,1.0,3995.0,2017-02-16 19:05:55.200
2.0,112020.0,23618.0,3.0,5.0,2.0,2.0,4212.0,2017-02-16 19:06:28.800
19.0,44222.0,23176.0,3.0,5.0,3.0,1.0,1192.0,2017-02-16 19:07:02.400
17.0,123696.0,28452.0,2.0,2.0,1.0,1.0,2987.0,2017-02-16 19:07:36.000
11.0,49391.0,35323.0,3.0,4.0,2.0,2.0,4286.0,2017-02-16 19:08:09.600
12.0,36562.0,26101.0,5.0,4.0,2.0,1.0,2750.0,2017-02-16 19:08:43.200
14.0,193969.0,30104.0,3.0,4.0,2.0,1.0,1605.0,2017-02-16 19:09:16.800
3.0,136408.0,26162.0,2.0,3.0,3.0,2.0,4775.0,2017-02-16 19:09:50.400
4.0,167688.0,30334.0,3.0,4.0,1.0,1.0,4327.0,2017-02-16 19:10:24.000
12.0,159661.0,37592.0,3.0,2.0,3.0,1.0,2955.0,2017-02-16 19:10:57.600
9.0,164579.0,36014.0,1.0,3.0,1.0,1.0,5783.0,2017-02-16 19:11:31.200
10.0,70549.0,33004.0,3.0,3.0,1.0,1.0,5324.0,2017-02-16 19:12:04.800
5.0,30917.0,36289.0,1.0,4.0,3.0,2.0,13343.0,2017-02-16 19:12:38.400
8.0,48453.0,32270.0,4.0,5.0,2.0,1.0,4828.0,2017-02-16 19:13:12.000
2.0,42996.0,31904.0,1.0,5.0,3.0,1.0,14303.0,2017-02-16 19:13:45.600
5.0,113903.0,28472.0,1.0,4.0,1.0,1.0,7228.0,2017-02-16 19:14:19.200
11.0,114833.0,42640.0,2.0,5.0,1.0,1.0,5418.0,2017-02-16 19:14:52.800
10.0,62522.0,44540.0,3.0,4.0,2.0,1.0,6341.0,2017-02-16 19:15:26.400
20.0,153600.0,25821.0,1.0,4.0,1.0,1.0,2136.0,2017-02-16 19:16:00.000
4.0,104855.0,34043.0,1.0,4.0,3.0,1.0,9173.0,2017-02-16 19:16:33.600
12.0,54969.0,35025.0,5.0,5.0,2.0,2.0,2103.0,2017-02-16 19:17:07.200
13.0,114891.0,38600.0,1.0,3.0,2.0,1.0,5239.0,2017-02-16 19:17:40.800
4.0,134247.0,27533.0,3.0,3.0,3.0,1.0,4080.0,2017-02-16 19:18:14.400
6.0,82341.0,30390.0,1.0,5.0,1.0,1.0,8669.0,2017-02-16 19:18:48.000
3.0,123437.0,23387.0,1.0,4.0,3.0,2.0,5527.0,2017-02-16 19:19:21.600
12.0,143887.0,20593.0,4.0,4.0,2.0,2.0,428.0,2017-02-16 19:19:55.200
11.0,6671.0,37617.0,1.0,4.0,2.0,1.0,9992.0,2017-02-16 19:20:28.800
11.0,114747.0,37549.0,2.0,5.0,3.0,1.0,3645.0,2017-02-16 19:21:02.400
2.0,139352.0,43049.0,1.0,4.0,3.0,2.0,9865.0,2017-02-16 19:21:36.000
14.0,83003.0,36576.0,3.0,4.0,2.0,1.0,3716.0,2017-02-16 19:22:09.600
15.0,17690.0,27071.0,1.0,5.0,1.0,1.0,5568.0,2017-02-16 19:22:43.200
17.0,166376.0,31890.0,4.0,4.0,3.0,1.0,647.0,2017-02-16 19:23:16.800
1.0,69773.0,34907.0,1.0,4.0,2.0,1.0,15239.0,2017-02-16 19:23:50.400
10.0,79431.0,20240.0,3.0,5.0,3.0,1.0,2069.0,2017-02-16 19:24:24.000
10.0,180196.0,24530.0,2.0,4.0,2.0,1.0,2293.0,2017-02-16 19:24:57.600
3.0,65699.0,36943.0,2.0,4.0,2.0,2.0,10122.0,2017-02-16 19:25:31.200
17.0,171585.0,24468.0,3.0,3.0,2.0,2.0,695.0,2017-02-16 19:26:04.800
10.0,71605.0,28034.0,4.0,2.0,2.0,2.0,3325.0,2017-02-16 19:26:38.400
13.0,43173.0,23072.0,1.0,3.0,2.0,2.0,4523.0,2017-02-16 19:27:12.000
7.0,123665.0,38335.0,3.0,5.0,2.0,2.0,3546.0,2017-02-16 19:27:45.600
11.0,128691.0,45504.0,1.0,3.0,1.0,1.0,7061.0,2017-02-16 19:28:19.200
8.0,31829.0,27207.0,3.0,5.0,2.0,1.0,5454.0,2017-02-16 19:28:52.800
7.0,135159.0,33591.0,5.0,4.0,3.0,2.0,1204.0,2017-02-16 19:29:26.400
19.0,108124.0,24242.0,3.0,4.0,2.0,1.0,1462.0,2017-02-16 19:30:00.000
11.0,12575.0,45305.0,3.0,4.0,2.0,1.0,7427.0,2017-02-16 19:30:33.600
7.0,164514.0,18332.0,2.0,4.0,1.0,2.0,2551.0,2017-02-16 19:31:07.200
12.0,45908.0,39444.0,1.0,4.0,2.0,2.0,7568.0,2017-02-16 19:31:40.800
16.0,155550.0,26044.0,1.0,5.0,1.0,1.0,2545.0,2017-02-16 19:32:14.400
11.0,12636.0,32189.0,1.0,5.0,2.0,1.0,8853.0,2017-02-16 19:32:48.000
13.0,92301.0,34646.0,3.0,5.0,1.0,1.0,3896.0,2017-02-16 19:33:21.600
12.0,144660.0,43385.0,4.0,4.0,2.0,1.0,2400.0,2017-02-16 19:33:55.200
11.0,34196.0,25655.0,3.0,4.0,1.0,1.0,4981.0,2017-02-16 19:34:28.800
4.0,78829.0,26751.0,3.0,5.0,1.0,1.0,5952.0,2017-02-16 19:35:02.400
3.0,51995.0,35380.0,3.0,3.0,2.0,2.0,8782.0,2017-02-16 19:35:36.000
15.0,24208.0,26160.0,3.0,5.0,2.0,2.0,2406.0,2017-02-16 19:36:09.600
17.0,72478.0,26424.0,3.0,2.0,2.0,1.0,2887.0,2017-02-16 19:36:43.200
13.0,98959.0,40354.0,1.0,5.0,2.0,2.0,4708.0,2017-02-16 19:37:16.800
12.0,115791.0,47974.0,1.0,5.0,2.0,1.0,6081.0,2017-02-16 19:37:50.400
9.0,105390.0,35245.0,1.0,3.0,3.0,2.0,5751.0,2017-02-16 19:38:24.000
12.0,52074.0,25763.0,3.0,5.0,1.0,2.0,3277.0,2017-02-16 19:38:57.600
3.0,190775.0,34414.0,2.0,4.0,2.0,1.0,5623.0,2017-02-16 19:39:31.200
13.0,58814.0,40926.0,1.0,5.0,2.0,1.0,7218.0,2017-02-16 19:40:04.800
16.0,37774.0,27384.0,1.0,3.0,2.0,2.0,4253.0,2017-02-16 19:40:38.400
4.0,114892.0,40187.0,1.0,5.0,2.0,2.0,9400.0,2017-02-16 19:41:12.000
8.0,68714.0,34568.0,3.0,4.0,3.0,2.0,4207.0,2017-02-16 19:41:45.600
1.0,102335.0,27714.0,2.0,4.0,2.0,1.0,8883.0,2017-02-16 19:42:19.200
20.0,36249.0,22790.0,1.0,4.0,3.0,2.0,2267.0,2017-02-16 19:42:52.800
6.0,189201.0,23810.0,2.0,4.0,3.0,2.0,2069.0,2017-02-16 19:43:26.400
20.0,152306.0,28116.0,2.0,3.0,2.0,2.0,1234.0,2017-02-16 19:44:00.000
4.0,84557.0,26450.0,3.0,5.0,1.0,2.0,4759.0,2017-02-16 19:44:33.600
9.0,147441.0,31365.0,4.0,4.0,3.0,1.0,1923.0,2017-02-16 19:45:07.200
8.0,62811.0,35450.0,2.0,4.0,2.0,2.0,6424.0,2017-02-16 19:45:40.800
11.0,121015.0,28897.0,1.0,2.0,2.0,1.0,5205.0,2017-02-16 19:46:14.400
16.0,143200.0,34933.0,3.0,4.0,2.0,2.0,1653.0,2017-02-16 19:46:48.000
11.0,81775.0,22877.0,1.0,5.0,2.0,1.0,4372.0,2017-02-16 19:47:21.600
15.0,22247.0,34072.0,2.0,4.0,2.0,1.0,4990.0,2017-02-16 19:47:55.200
14.0,106810.0,35809.0,1.0,4.0,2.0,2.0,3755.0,2017-02-16 19:48:28.800
11.0,56748.0,21002.0,5.0,5.0,2.0,1.0,1670.0,2017-02-16 19:49:02.400
8.0,96191.0,36123.0,3.0,3.0,3.0,1.0,5156.0,2017-02-16 19:49:36.000
3.0,98588.0,44370.0,2.0,5.0,2.0,2.0,9547.0,2017-02-16 19:50:09.600
9.0,111435.0,24866.0,4.0,3.0,2.0,1.0,2574.0,2017-02-16 19:50:43.200
10.0,36498.0,23404.0,2.0,5.0,3.0,1.0,4823.0,2017-02-16 19:51:16.800
13.0,93894.0,31318.0,2.0,4.0,2.0,1.0,3665.0,2017-02-16 19:51:50.400
9.0,97947.0,20453.0,1.0,4.0,3.0,2.0,3640.0,2017-02-16 19:52:24.000
18.0,59489.0,35087.0,2.0,3.0,2.0,2.0,3384.0,2017-02-16 19:52:57.600
10.0,94948.0,44254.0,5.0,3.0,2.0,1.0,3873.0,2017-02-16 19:53:31.200
17.0,80870.0,39445.0,3.0,3.0,2.0,2.0,3074.0,2017-02-16 19:54:04.800
10.0,117645.0,32499.0,1.0,3.0,2.0,2.0,5167.0,2017-02-16 19:54:38.400
10.0,124461.0,30094.0,1.0,2.0,3.0,1.0,5163.0,2017-02-16 19:55:12.000
14.0,140186.0,35819.0,1.0,4.0,3.0,1.0,3400.0,2017-02-16 19:55:45.600
3.0,148232.0,29826.0,1.0,4.0,2.0,1.0,7240.0,2017-02-16 19:56:19.200
2.0,180600.0,41173.0,3.0,3.0,2.0,1.0,6572.0,2017-02-16 19:56:52.800
16.0,83986.0,31226.0,4.0,4.0,2.0,1.0,2107.0,2017-02-16 19:57:26.400
4.0,100769.0,21611.0,1.0,5.0,2.0,1.0,6489.0,2017-02-16 19:58:00.000
18.0,66166.0,27324.0,1.0,4.0,3.0,1.0,2974.0,2017-02-16 19:58:33.600
4.0,154511.0,26956.0,4.0,4.0,2.0,2.0,2268.0,2017-02-16 19:59:07.200
11.0,119840.0,27624.0,5.0,4.0,2.0,1.0,1861.0,2017-02-16 19:59:40.800
7.0,28755.0,29018.0,2.0,3.0,1.0,2.0,8813.0,2017-02-16 20:00:14.400
4.0,33711.0,30516.0,3.0,4.0,1.0,1.0,9053.0,2017-02-16 20:00:48.000
6.0,49137.0,34407.0,2.0,3.0,3.0,1.0,9269.0,2017-02-16 20:01:21.600
3.0,63203.0,30084.0,1.0,4.0,2.0,1.0,12160.0,2017-02-16 20:01:55.200
5.0,67987.0,32664.0,1.0,4.0,1.0,1.0,11207.0,2017-02-16 20:02:28.800
17.0,177951.0,22046.0,1.0,5.0,1.0,2.0,1036.0,2017-02-16 20:03:02.400
6.0,191939.0,43163.0,5.0,5.0,2.0,1.0,2967.0,2017-02-16 20:03:36.000
5.0,111816.0,33569.0,1.0,5.0,2.0,2.0,7746.0,2017-02-16 20:04:09.600
3.0,63659.0,19275.0,2.0,5.0,3.0,1.0,6691.0,2017-02-16 20:04:43.200
14.0,24607.0,30664.0,1.0,4.0,2.0,1.0,6436.0,2017-02-16 20:05:16.800
19.0,125916.0,25490.0,1.0,4.0,3.0,2.0,954.0,2017-02-16 20:05:50.400
11.0,81764.0,25768.0,2.0,4.0,2.0,2.0,3086.0,2017-02-16 20:06:24.000
3.0,43292.0,47055.0,1.0,5.0,2.0,2.0,17477.0,2017-02-16 20:06:57.600
2.0,73877.0,36140.0,1.0,4.0,2.0,1.0,14342.0,2017-02-16 20:07:31.200
7.0,76243.0,32925.0,2.0,3.0,3.0,1.0,7235.0,2017-02-16 20:08:04.800
11.0,167527.0,42693.0,3.0,4.0,3.0,2.0,1728.0,2017-02-16 20:08:38.400
7.0,33004.0,36117.0,1.0,4.0,2.0,1.0,12627.0,2017-02-16 20:09:12.000
12.0,24262.0,35776.0,2.0,5.0,2.0,1.0,6658.0,2017-02-16 20:09:45.600
15.0,145139.0,26302.0,2.0,4.0,2.0,1.0,2356.0,2017-02-16 20:10:19.200
15.0,68198.0,17463.0,4.0,5.0,2.0,1.0,978.0,2017-02-16 20:10:52.800
10.0,88120.0,30925.0,2.0,5.0,2.0,1.0,4580.0,2017-02-16 20:11:26.400
6.0,189921.0,28626.0,1.0,4.0,3.0,2.0,3566.0,2017-02-16 20:12:00.000
13.0,80586.0,42299.0,1.0,3.0,2.0,1.0,7141.0,2017-02-16 20:12:33.600
4.0,1353.0,27728.0,2.0,5.0,3.0,1.0,10365.0,2017-02-16 20:13:07.200
8.0,19236.0,40258.0,2.0,5.0,2.0,2.0,9596.0,2017-02-16 20:13:40.800
11.0,54953.0,38607.0,3.0,5.0,2.0,1.0,5079.0,2017-02-16 20:14:14.400
5.0,97188.0,43054.0,1.0,3.0,1.0,1.0,12441.0,2017-02-16 20:14:48.000
5.0,32455.0,35531.0,1.0,4.0,3.0,1.0,14355.0,2017-02-16 20:15:21.600
15.0,96620.0,21438.0,3.0,4.0,2.0,1.0,1736.0,2017-02-16 20:15:55.200
10.0,154568.0,25626.0,1.0,4.0,2.0,1.0,3358.0,2017-02-16 20:16:28.800
11.0,195909.0,38038.0,3.0,5.0,1.0,1.0,3027.0,2017-02-16 20:17:02.400
13.0,164708.0,20048.0,1.0,4.0,2.0,1.0,1843.0,2017-02-16 20:17:36.000
8.0,28313.0,44639.0,1.0,4.0,3.0,1.0,13239.0,2017-02-16 20:18:09.600
17.0,74943.0,33871.0,1.0,3.0,2.0,2.0,3936.0,2017-02-16 20:18:43.200
9.0,92571.0,34055.0,1.0,3.0,2.0,1.0,7788.0,2017-02-16 20:19:16.800
18.0,25956.0,28019.0,4.0,5.0,2.0,2.0,1174.0,2017-02-16 20:19:50.400
8.0,117258.0,33422.0,2.0,4.0,2.0,1.0,5017.0,2017-02-16 20:20:24.000
16.0,161527.0,32711.0,1.0,2.0,3.0,1.0,3113.0,2017-02-16 20:20:57.600
13.0,79675.0,44343.0,1.0,4.0,1.0,1.0,7689.0,2017-02-16 20:21:31.200
2.0,29123.0,34543.0,2.0,2.0,3.0,1.0,14698.0,2017-02-16 20:22:04.800
5.0,77086.0,29612.0,3.0,4.0,1.0,2.0,5541.0,2017-02-16 20:22:38.400
20.0,124229.0,31823.0,1.0,5.0,2.0,1.0,2317.0,2017-02-16 20:23:12.000
10.0,173560.0,22233.0,1.0,3.0,3.0,1.0,2482.0,2017-02-16 20:23:45.600
13.0,65046.0,26390.0,1.0,4.0,2.0,2.0,4459.0,2017-02-16 20:24:19.200
12.0,136059.0,30498.0,3.0,4.0,2.0,1.0,2673.0,2017-02-16 20:24:52.800
16.0,101929.0,30274.0,2.0,4.0,3.0,1.0,2504.0,2017-02-16 20:25:26.400
16.0,86599.0,24162.0,3.0,5.0,2.0,1.0,1759.0,2017-02-16 20:26:00.000
6.0,155350.0,42193.0,1.0,5.0,1.0,2.0,7314.0,2017-02-16 20:26:33.600
15.0,69611.0,33526.0,4.0,5.0,3.0,1.0,1822.0,2017-02-16 20:27:07.200
11.0,51207.0,38895.0,3.0,5.0,2.0,1.0,5360.0,2017-02-16 20:27:40.800
12.0,186762.0,25391.0,1.0,5.0,3.0,1.0,2054.0,2017-02-16 20:28:14.400
15.0,153991.0,33686.0,3.0,5.0,2.0,2.0,989.0,2017-02-16 20:28:48.000
5.0,85693.0,41986.0,3.0,4.0,2.0,1.0,7840.0,2017-02-16 20:29:21.600
11.0,131185.0,46953.0,4.0,2.0,2.0,1.0,4045.0,2017-02-16 20:29:55.200
4.0,144921.0,30045.0,1.0,4.0,2.0,2.0,6116.0,2017-02-16 20:30:28.800
9.0,100933.0,33702.0,2.0,4.0,2.0,2.0,4640.0,2017-02-16 20:31:02.400
9.0,121850.0,24166.0,5.0,4.0,1.0,1.0,2014.0,2017-02-16 20:31:36.000
7.0,46842.0,39288.0,1.0,5.0,2.0,1.0,12185.0,2017-02-16 20:32:09.600
8.0,132692.0,44893.0,1.0,2.0,3.0,1.0,8035.0,2017-02-16 20:32:43.200
11.0,82239.0,41488.0,1.0,5.0,3.0,1.0,6756.0,2017-02-16 20:33:16.800
10.0,74973.0,33912.0,1.0,4.0,1.0,1.0,7931.0,2017-02-16 20:33:50.400
19.0,92274.0,28590.0,3.0,4.0,2.0,1.0,1839.0,2017-02-16 20:34:24.000
13.0,99567.0,25627.0,3.0,3.0,3.0,1.0,2399.0,2017-02-16 20:34:57.600
16.0,124894.0,43529.0,1.0,3.0,3.0,1.0,4400.0,2017-02-16 20:35:31.200
6.0,20754.0,39020.0,4.0,3.0,2.0,2.0,7862.0,2017-02-16 20:36:04.800
13.0,158172.0,28087.0,3.0,4.0,2.0,1.0,1979.0,2017-02-16 20:36:38.400
7.0,187399.0,26874.0,2.0,5.0,2.0,1.0,3433.0,2017-02-16 20:37:12.000
16.0,93299.0,39385.0,1.0,3.0,1.0,2.0,5042.0,2017-02-16 20:37:45.600
12.0,50107.0,20727.0,2.0,4.0,2.0,1.0,3859.0,2017-02-16 20:38:19.200
7.0,48897.0,43329.0,3.0,5.0,2.0,1.0,8396.0,2017-02-16 20:38:52.800
13.0,50329.0,34086.0,1.0,2.0,2.0,1.0,7190.0,2017-02-16 20:39:26.400
17.0,38292.0,22209.0,2.0,4.0,2.0,1.0,2799.0,2017-02-16 20:40:00.000
20.0,40873.0,36278.0,3.0,4.0,2.0,1.0,3273.0,2017-02-16 20:40:33.600
17.0,118588.0,28067.0,1.0,4.0,2.0,1.0,2797.0,2017-02-16 20:41:07.200
3.0,61951.0,31751.0,4.0,4.0,1.0,1.0,7215.0,2017-02-16 20:41:40.800
3.0,93665.0,33789.0,1.0,5.0,3.0,1.0,10186.0,2017-02-16 20:42:14.400
1.0,37412.0,31917.0,3.0,4.0,3.0,2.0,8773.0,2017-02-16 20:42:48.000
8.0,28426.0,28696.0,4.0,5.0,3.0,1.0,3929.0,2017-02-16 20:43:21.600
1.0,77745.0,40151.0,2.0,3.0,3.0,1.0,13503.0,2017-02-16 20:43:55.200
9.0,185729.0,34095.0,5.0,5.0,2.0,1.0,1664.0,2017-02-16 20:44:28.800
9.0,186158.0,20677.0,4.0,3.0,2.0,2.0,738.0,2017-02-16 20:45:02.400
6.0,172595.0,37333.0,2.0,5.0,3.0,1.0,4569.0,2017-02-16 20:45:36.000
4.0,30155.0,23149.0,2.0,4.0,2.0,1.0,8757.0,2017-02-16 20:46:09.600
13.0,76407.0,20764.0,4.0,5.0,2.0,1.0,1351.0,2017-02-16 20:46:43.200
13.0,150963.0,45960.0,1.0,4.0,3.0,1.0,4763.0,2017-02-16 20:47:16.800
16.0,182458.0,36978.0,2.0,5.0,3.0,1.0,1509.0,2017-02-16 20:47:50.400
7.0,167204.0,37658.0,1.0,4.0,3.0,1.0,5614.0,2017-02-16 20:48:24.000
13.0,83079.0,35125.0,3.0,2.0,2.0,1.0,4433.0,2017-02-16 20:48:57.600
8.0,72183.0,23702.0,2.0,4.0,1.0,1.0,5347.0,2017-02-16 20:49:31.200
12.0,155420.0,35663.0,4.0,5.0,3.0,2.0,503.0,2017-02-16 20:50:04.800
17.0,88031.0,39833.0,1.0,4.0,2.0,2.0,4210.0,2017-02-16 20:50:38.400
15.0,27369.0,23225.0,2.0,5.0,3.0,1.0,2904.0,2017-02-16 20:51:12.000
5.0,48681.0,34864.0,5.0,5.0,2.0,1.0,6364.0,2017-02-16 20:51:45.600
5.0,80784.0,33409.0,1.0,4.0,2.0,1.0,9774.0,2017-02-16 20:52:19.200
4.0,52003.0,43145.0,3.0,3.0,3.0,1.0,10277.0,2017-02-16 20:52:52.800
11.0,121265.0,28807.0,1.0,2.0,2.0,1.0,5205.0,2017-02-16 20:53:26.400
4.0,22056.0,32966.0,2.0,5.0,2.0,1.0,11716.0,2017-02-16 20:54:00.000
11.0,60118.0,45279.0,1.0,4.0,3.0,1.0,8647.0,2017-02-16 20:54:33.600
12.0,76983.0,36738.0,1.0,4.0,3.0,1.0,5834.0,2017-02-16 20:55:07.200
18.0,59444.0,40023.0,2.0,3.0,3.0,2.0,3518.0,2017-02-16 20:55:40.800
15.0,93146.0,35040.0,2.0,2.0,2.0,1.0,4349.0,2017-02-16 20:56:14.400
18.0,160887.0,35458.0,1.0,4.0,3.0,2.0,1244.0,2017-02-16 20:56:48.000
6.0,76008.0,37468.0,2.0,4.0,3.0,1.0,8013.0,2017-02-16 20:57:21.600
13.0,184264.0,41366.0,3.0,5.0,2.0,1.0,2168.0,2017-02-16 20:57:55.200
10.0,60687.0,29203.0,1.0,5.0,2.0,2.0,5926.0,2017-02-16 20:58:28.800
13.0,92958.0,38739.0,3.0,5.0,1.0,1.0,4224.0,2017-02-16 20:59:02.400
3.0,122242.0,42700.0,1.0,4.0,3.0,1.0,10873.0,2017-02-16 20:59:36.000
14.0,111456.0,39490.0,2.0,4.0,3.0,1.0,3604.0,2017-02-16 21:00:09.600
18.0,177462.0,36838.0,1.0,3.0,3.0,1.0,2389.0,2017-02-16 21:00:43.200
10.0,57961.0,40365.0,2.0,3.0,2.0,2.0,7174.0,2017-02-16 21:01:16.800
4.0,103976.0,32586.0,1.0,2.0,2.0,2.0,9219.0,2017-02-16 21:01:50.400
18.0,106430.0,33073.0,5.0,4.0,3.0,2.0,0.0,2017-02-16 21:02:24.000
10.0,123903.0,26466.0,3.0,3.0,2.0,1.0,3350.0,2017-02-16 21:02:57.600
12.0,47699.0,23925.0,3.0,5.0,1.0,1.0,3707.0,2017-02-16 21:03:31.200
12.0,152849.0,28823.0,3.0,4.0,3.0,1.0,1949.0,2017-02-16 21:04:04.800
9.0,45917.0,39181.0,4.0,4.0,2.0,1.0,5884.0,2017-02-16 21:04:38.400
10.0,113809.0,33006.0,1.0,4.0,2.0,1.0,5655.0,2017-02-16 21:05:12.000
5.0,151740.0,35698.0,4.0,5.0,2.0,1.0,3840.0,2017-02-16 21:05:45.600
5.0,46832.0,35099.0,1.0,3.0,1.0,2.0,13103.0,2017-02-16 21:06:19.200
4.0,69848.0,24407.0,1.0,5.0,3.0,1.0,8244.0,2017-02-16 21:06:52.800
14.0,174234.0,22343.0,2.0,5.0,2.0,1.0,1244.0,2017-02-16 21:07:26.400
10.0,115608.0,30730.0,1.0,2.0,2.0,1.0,6116.0,2017-02-16 21:08:00.000
8.0,172131.0,34411.0,3.0,5.0,2.0,1.0,2917.0,2017-02-16 21:08:33.600
9.0,152567.0,29633.0,3.0,4.0,2.0,2.0,2074.0,2017-02-16 21:09:07.200
6.0,178538.0,28387.0,1.0,5.0,2.0,1.0,4587.0,2017-02-16 21:09:40.800
18.0,73999.0,19627.0,4.0,5.0,2.0,1.0,633.0,2017-02-16 21:10:14.400
3.0,127092.0,32381.0,2.0,5.0,3.0,2.0,5241.0,2017-02-16 21:10:48.000
7.0,64897.0,42691.0,1.0,3.0,2.0,1.0,12291.0,2017-02-16 21:11:21.600
