id,identifier,work_home_actual
51746,51746,1
51747,51747,1
51748,51748,0
51749,51749,1
51750,51750,1
51751,51751,0
51752,51752,1
51753,51753,1
51754,51754,0
51755,51755,0
51756,51756,1
51757,51757,0
51758,51758,1
51759,51759,1
51760,51760,1
51761,51761,0
51762,51762,1
51763,51763,0
51764,51764,1
51765,51765,0
51766,51766,1
51767,51767,1
51768,51768,1
51769,51769,0
51770,51770,1
51771,51771,0
51772,51772,0
51773,51773,0
51774,51774,1
51775,51775,0
51776,51776,1
51777,51777,0
51778,51778,1
51779,51779,0
51780,51780,1
51781,51781,0
51782,51782,0
51783,51783,1
51784,51784,0
51785,51785,0
51786,51786,0
51787,51787,1
51788,51788,1
51789,51789,1
51790,51790,1
51791,51791,0
51792,51792,0
51793,51793,0
51794,51794,1
51795,51795,1
51796,51796,0
51797,51797,0
51798,51798,1
51799,51799,0
51800,51800,1
51801,51801,1
51802,51802,0
51803,51803,0
51804,51804,1
51805,51805,0
51806,51806,1
51807,51807,1
51808,51808,0
51809,51809,1
51810,51810,1
51811,51811,0
51812,51812,1
51813,51813,1
51814,51814,0
51815,51815,0
51816,51816,1
51817,51817,1
51818,51818,1
51819,51819,0
51820,51820,0
51821,51821,0
51822,51822,1
51823,51823,1
51824,51824,1
51825,51825,0
51826,51826,1
51827,51827,1
51828,51828,1
51829,51829,1
51830,51830,0
51831,51831,1
51832,51832,1
51833,51833,1
51834,51834,1
51835,51835,0
51836,51836,0
51837,51837,1
51838,51838,1
51839,51839,1
51840,51840,1
51841,51841,0
51842,51842,1
51843,51843,0
51844,51844,0
51845,51845,0
51846,51846,1
51847,51847,1
51848,51848,0
51849,51849,1
51850,51850,0
51851,51851,1
51852,51852,0
51853,51853,1
51854,51854,0
51855,51855,1
51856,51856,1
51857,51857,1
51858,51858,1
51859,51859,0
51860,51860,0
51861,51861,0
51862,51862,1
51863,51863,1
51864,51864,0
51865,51865,0
51866,51866,1
51867,51867,0
51868,51868,1
51869,51869,1
51870,51870,1
51871,51871,1
51872,51872,1
51873,51873,1
51874,51874,0
51875,51875,0
51876,51876,1
51877,51877,1
51878,51878,1
51879,51879,0
51880,51880,0
51881,51881,1
51882,51882,1
51883,51883,0
51884,51884,0
51885,51885,0
51886,51886,1
51887,51887,0
51888,51888,1
51889,51889,0
51890,51890,0
51891,51891,0
51892,51892,0
51893,51893,1
51894,51894,0
51895,51895,0
51896,51896,0
51897,51897,0
51898,51898,1
51899,51899,1
51900,51900,1
51901,51901,1
51902,51902,1
51903,51903,0
51904,51904,0
51905,51905,1
51906,51906,0
51907,51907,0
51908,51908,1
51909,51909,1
51910,51910,0
51911,51911,1
51912,51912,0
51913,51913,0
51914,51914,0
51915,51915,1
51916,51916,1
51917,51917,0
51918,51918,0
51919,51919,1
51920,51920,1
51921,51921,1
51922,51922,1
51923,51923,1
51924,51924,0
51925,51925,0
51926,51926,1
51927,51927,1
51928,51928,1
51929,51929,0
51930,51930,0
51931,51931,1
51932,51932,0
51933,51933,0
51934,51934,1
51935,51935,1
51936,51936,1
51937,51937,1
51938,51938,0
51939,51939,0
51940,51940,1
51941,51941,1
51942,51942,0
51943,51943,0
51944,51944,0
51945,51945,0
51946,51946,1
51947,51947,1
51948,51948,0
51949,51949,0
51950,51950,0
51951,51951,1
51952,51952,0
51953,51953,0
51954,51954,0
51955,51955,1
51956,51956,1
51957,51957,1
51958,51958,1
51959,51959,1
51960,51960,1
51961,51961,1
51962,51962,0
51963,51963,0
51964,51964,1
51965,51965,1
51966,51966,1
51967,51967,1
51968,51968,1
51969,51969,0
51970,51970,0
51971,51971,1
51972,51972,0
51973,51973,0
51974,51974,0
51975,51975,1
51976,51976,0
51977,51977,1
51978,51978,0
51979,51979,1
51980,51980,0
51981,51981,1
51982,51982,1
51983,51983,0
51984,51984,1
51985,51985,1
51986,51986,0
51987,51987,1
51988,51988,1
51989,51989,1
51990,51990,1
51991,51991,1
51992,51992,1
51993,51993,1
51994,51994,1
51995,51995,0
51996,51996,1
51997,51997,0
51998,51998,0
51999,51999,1
52000,52000,1
52001,52001,1
52002,52002,1
52003,52003,0
52004,52004,1
52005,52005,0
52006,52006,0
52007,52007,0
52008,52008,1
52009,52009,0
52010,52010,1
52011,52011,1
52012,52012,1
52013,52013,0
52014,52014,0
52015,52015,1
52016,52016,1
52017,52017,1
52018,52018,1
52019,52019,0
52020,52020,0
52021,52021,1
52022,52022,1
52023,52023,0
52024,52024,1
52025,52025,0
52026,52026,0
52027,52027,1
52028,52028,0
52029,52029,0
52030,52030,0
52031,52031,0
52032,52032,1
52033,52033,0
52034,52034,1
52035,52035,1
52036,52036,1
52037,52037,0
52038,52038,1
52039,52039,0
52040,52040,1
52041,52041,0
52042,52042,0
52043,52043,1
52044,52044,0
52045,52045,0
52046,52046,1
52047,52047,1
52048,52048,1
52049,52049,1
52050,52050,0
52051,52051,1
52052,52052,0
52053,52053,1
52054,52054,0
52055,52055,0
52056,52056,1
52057,52057,1
52058,52058,0
52059,52059,0
52060,52060,0
52061,52061,0
52062,52062,0
52063,52063,1
52064,52064,0
52065,52065,1
52066,52066,0
52067,52067,0
52068,52068,0
52069,52069,0
52070,52070,0
52071,52071,0
52072,52072,0
52073,52073,0
52074,52074,1
52075,52075,1
52076,52076,0
52077,52077,0
52078,52078,1
52079,52079,0
52080,52080,0
52081,52081,0
52082,52082,1
52083,52083,0
52084,52084,1
52085,52085,1
52086,52086,0
52087,52087,1
52088,52088,0
52089,52089,1
52090,52090,0
52091,52091,1
52092,52092,0
52093,52093,1
52094,52094,0
52095,52095,0
52096,52096,0
52097,52097,1
52098,52098,1
52099,52099,0
52100,52100,1
52101,52101,0
52102,52102,0
52103,52103,1
52104,52104,1
52105,52105,0
52106,52106,0
52107,52107,0
52108,52108,1
52109,52109,0
52110,52110,1
52111,52111,1
52112,52112,1
52113,52113,1
52114,52114,1
52115,52115,0
52116,52116,1
52117,52117,1
52118,52118,1
52119,52119,0
52120,52120,0
52121,52121,1
52122,52122,1
52123,52123,1
52124,52124,0
52125,52125,1
52126,52126,1
52127,52127,1
52128,52128,0
52129,52129,0
52130,52130,0
52131,52131,1
52132,52132,1
52133,52133,1
52134,52134,0
52135,52135,0
52136,52136,0
52137,52137,0
52138,52138,0
52139,52139,1
52140,52140,1
52141,52141,0
52142,52142,0
52143,52143,1
52144,52144,1
52145,52145,1
52146,52146,0
52147,52147,1
52148,52148,1
52149,52149,1
52150,52150,1
52151,52151,0
52152,52152,0
52153,52153,0
52154,52154,1
52155,52155,0
52156,52156,1
52157,52157,1
52158,52158,0
52159,52159,0
52160,52160,1
52161,52161,0
52162,52162,1
52163,52163,0
52164,52164,1
52165,52165,1
52166,52166,0
52167,52167,0
52168,52168,1
52169,52169,1
52170,52170,0
52171,52171,1
52172,52172,0
52173,52173,0
52174,52174,1
52175,52175,0
52176,52176,1
52177,52177,0
52178,52178,1
52179,52179,1
52180,52180,0
52181,52181,1
52182,52182,0
52183,52183,1
52184,52184,0
52185,52185,0
52186,52186,0
52187,52187,0
52188,52188,0
52189,52189,1
52190,52190,1
52191,52191,0
52192,52192,1
52193,52193,1
52194,52194,1
52195,52195,1
52196,52196,1
52197,52197,0
52198,52198,1
52199,52199,1
52200,52200,1
52201,52201,0
52202,52202,1
52203,52203,0
52204,52204,0
52205,52205,1
52206,52206,1
52207,52207,0
52208,52208,0
52209,52209,1
52210,52210,1
52211,52211,1
52212,52212,1
52213,52213,1
52214,52214,1
52215,52215,0
52216,52216,1
52217,52217,0
52218,52218,0
52219,52219,0
52220,52220,1
52221,52221,1
52222,52222,1
52223,52223,0
52224,52224,1
52225,52225,0
52226,52226,0
52227,52227,1
52228,52228,0
52229,52229,1
52230,52230,1
52231,52231,1
52232,52232,0
52233,52233,1
52234,52234,0
52235,52235,1
52236,52236,1
52237,52237,1
52238,52238,0
52239,52239,0
52240,52240,0
52241,52241,0
52242,52242,1
52243,52243,1
52244,52244,0
52245,52245,1
52246,52246,1
52247,52247,0
52248,52248,1
52249,52249,0
52250,52250,0
52251,52251,1
52252,52252,1
52253,52253,0
52254,52254,1
52255,52255,0
52256,52256,1
52257,52257,0
52258,52258,0
52259,52259,1
52260,52260,0
52261,52261,1
52262,52262,1
52263,52263,0
52264,52264,1
52265,52265,1
52266,52266,1
52267,52267,1
52268,52268,1
52269,52269,0
52270,52270,1
52271,52271,0
52272,52272,1
52273,52273,0
52274,52274,0
52275,52275,1
52276,52276,0
52277,52277,1
52278,52278,0
52279,52279,0
52280,52280,1
52281,52281,1
52282,52282,1
52283,52283,1
52284,52284,1
52285,52285,1
52286,52286,1
52287,52287,1
52288,52288,0
52289,52289,0
52290,52290,0
52291,52291,1
52292,52292,0
52293,52293,1
52294,52294,1
52295,52295,1
52296,52296,1
52297,52297,0
52298,52298,1
52299,52299,0
52300,52300,0
52301,52301,1
52302,52302,0
52303,52303,0
52304,52304,1
52305,52305,1
52306,52306,1
52307,52307,1
52308,52308,1
52309,52309,0
52310,52310,0
52311,52311,0
52312,52312,0
52313,52313,0
52314,52314,0
52315,52315,1
52316,52316,0
52317,52317,0
52318,52318,1
52319,52319,0
52320,52320,1
52321,52321,1
52322,52322,1
52323,52323,1
52324,52324,1
52325,52325,1
52326,52326,1
52327,52327,1
52328,52328,0
52329,52329,1
52330,52330,1
52331,52331,0
52332,52332,0
52333,52333,1
52334,52334,1
52335,52335,0
52336,52336,0
52337,52337,1
52338,52338,1
52339,52339,1
52340,52340,0
52341,52341,1
52342,52342,1
52343,52343,1
52344,52344,0
52345,52345,0
52346,52346,0
52347,52347,0
52348,52348,0
52349,52349,0
52350,52350,0
52351,52351,1
52352,52352,0
52353,52353,0
52354,52354,1
52355,52355,1
52356,52356,0
52357,52357,0
52358,52358,1
52359,52359,1
52360,52360,0
52361,52361,1
52362,52362,0
52363,52363,1
52364,52364,0
52365,52365,0
52366,52366,0
52367,52367,1
52368,52368,1
52369,52369,1
52370,52370,0
52371,52371,0
52372,52372,1
52373,52373,1
52374,52374,1
52375,52375,0
52376,52376,0
52377,52377,1
52378,52378,0
52379,52379,0
52380,52380,0
52381,52381,1
52382,52382,0
52383,52383,0
52384,52384,1
52385,52385,0
52386,52386,0
52387,52387,0
52388,52388,0
52389,52389,0
52390,52390,0
52391,52391,0
52392,52392,1
52393,52393,1
52394,52394,0
52395,52395,1
52396,52396,1
52397,52397,1
52398,52398,1
52399,52399,0
52400,52400,1
52401,52401,1
52402,52402,0
52403,52403,1
52404,52404,0
52405,52405,1
52406,52406,0
52407,52407,1
52408,52408,1
52409,52409,0
52410,52410,1
52411,52411,1
52412,52412,1
52413,52413,1
52414,52414,1
52415,52415,0
52416,52416,1
52417,52417,1
52418,52418,0
52419,52419,1
52420,52420,0
52421,52421,1
52422,52422,0
52423,52423,1
52424,52424,1
52425,52425,1
52426,52426,1
52427,52427,1
52428,52428,0
52429,52429,0
52430,52430,1
52431,52431,0
52432,52432,0
52433,52433,1
52434,52434,0
52435,52435,1
52436,52436,0
52437,52437,1
52438,52438,1
52439,52439,0
52440,52440,1
52441,52441,1
52442,52442,1
52443,52443,1
52444,52444,0
52445,52445,0
52446,52446,1
52447,52447,0
52448,52448,1
52449,52449,1
52450,52450,1
52451,52451,0
52452,52452,1
52453,52453,1
52454,52454,1
52455,52455,0
52456,52456,1
52457,52457,1
52458,52458,0
52459,52459,1
52460,52460,1
52461,52461,0
52462,52462,1
52463,52463,1
52464,52464,0
52465,52465,1
52466,52466,0
52467,52467,0
52468,52468,1
52469,52469,1
52470,52470,0
52471,52471,0
52472,52472,0
52473,52473,0
52474,52474,1
52475,52475,1
52476,52476,1
52477,52477,1
52478,52478,1
52479,52479,1
52480,52480,0
52481,52481,1
52482,52482,0
52483,52483,1
52484,52484,0
52485,52485,0
52486,52486,1
52487,52487,1
52488,52488,0
52489,52489,0
52490,52490,0
52491,52491,0
52492,52492,1
52493,52493,0
52494,52494,0
52495,52495,1
52496,52496,0
52497,52497,1
52498,52498,0
52499,52499,1
52500,52500,1
52501,52501,0
52502,52502,1
52503,52503,1
52504,52504,0
52505,52505,1
52506,52506,0
52507,52507,1
52508,52508,1
52509,52509,0
52510,52510,1
52511,52511,0
52512,52512,1
52513,52513,0
52514,52514,1
52515,52515,1
52516,52516,0
52517,52517,1
52518,52518,0
52519,52519,1
52520,52520,0
52521,52521,0
52522,52522,1
52523,52523,1
52524,52524,1
52525,52525,0
52526,52526,0
52527,52527,1
52528,52528,0
52529,52529,1
52530,52530,0
52531,52531,1
52532,52532,1
52533,52533,0
52534,52534,1
52535,52535,1
52536,52536,1
52537,52537,1
52538,52538,0
52539,52539,1
52540,52540,0
52541,52541,0
52542,52542,1
52543,52543,1
52544,52544,0
52545,52545,1
52546,52546,1
52547,52547,0
52548,52548,1
52549,52549,1
52550,52550,0
52551,52551,1
52552,52552,0
52553,52553,1
52554,52554,0
52555,52555,1
52556,52556,0
52557,52557,0
52558,52558,0
52559,52559,1
52560,52560,1
52561,52561,1
52562,52562,0
52563,52563,0
52564,52564,0
52565,52565,1
52566,52566,0
52567,52567,1
52568,52568,1
52569,52569,0
52570,52570,0
52571,52571,0
52572,52572,1
52573,52573,0
52574,52574,1
52575,52575,0
52576,52576,0
52577,52577,1
52578,52578,1
52579,52579,0
52580,52580,1
52581,52581,0
52582,52582,1
52583,52583,0
52584,52584,0
52585,52585,1
52586,52586,1
52587,52587,1
52588,52588,1
52589,52589,1
52590,52590,0
52591,52591,1
52592,52592,1
52593,52593,0
52594,52594,0
52595,52595,0
52596,52596,1
52597,52597,1
52598,52598,0
52599,52599,1
52600,52600,1
52601,52601,1
52602,52602,1
52603,52603,0
52604,52604,1
52605,52605,1
52606,52606,0
52607,52607,0
52608,52608,1
52609,52609,1
52610,52610,0
52611,52611,1
52612,52612,1
52613,52613,1
52614,52614,0
52615,52615,1
52616,52616,0
52617,52617,1
52618,52618,1
52619,52619,0
52620,52620,0
52621,52621,1
52622,52622,0
52623,52623,1
52624,52624,0
52625,52625,0
52626,52626,1
52627,52627,1
52628,52628,0
52629,52629,0
52630,52630,1
52631,52631,0
52632,52632,1
52633,52633,1
52634,52634,1
52635,52635,1
52636,52636,0
52637,52637,0
52638,52638,0
52639,52639,1
52640,52640,0
52641,52641,1
52642,52642,0
52643,52643,0
52644,52644,1
52645,52645,1
52646,52646,1
52647,52647,1
52648,52648,1
52649,52649,0
52650,52650,0
52651,52651,0
52652,52652,0
52653,52653,1
52654,52654,0
52655,52655,1
52656,52656,0
52657,52657,0
52658,52658,1
52659,52659,1
52660,52660,0
52661,52661,1
52662,52662,1
52663,52663,1
52664,52664,1
52665,52665,0
52666,52666,1
52667,52667,0
52668,52668,1
52669,52669,0
52670,52670,1
52671,52671,1
52672,52672,1
52673,52673,1
52674,52674,1
52675,52675,1
52676,52676,0
52677,52677,0
52678,52678,1
52679,52679,1
52680,52680,1
52681,52681,0
52682,52682,0
52683,52683,1
52684,52684,1
52685,52685,1
52686,52686,1
52687,52687,1
52688,52688,1
52689,52689,1
52690,52690,1
52691,52691,0
52692,52692,1
52693,52693,0
52694,52694,0
52695,52695,1
52696,52696,0
52697,52697,0
52698,52698,0
52699,52699,1
52700,52700,1
52701,52701,0
52702,52702,1
52703,52703,0
52704,52704,0
52705,52705,0
52706,52706,1
52707,52707,0
52708,52708,0
52709,52709,0
52710,52710,1
52711,52711,1
52712,52712,0
52713,52713,0
52714,52714,0
52715,52715,0
52716,52716,0
52717,52717,0
52718,52718,0
52719,52719,1
52720,52720,0
52721,52721,1
52722,52722,0
52723,52723,1
52724,52724,1
52725,52725,0
52726,52726,0
52727,52727,0
52728,52728,1
52729,52729,1
52730,52730,1
52731,52731,1
52732,52732,1
52733,52733,1
52734,52734,1
52735,52735,1
52736,52736,1
52737,52737,0
52738,52738,0
52739,52739,0
52740,52740,1
52741,52741,0
52742,52742,0
52743,52743,1
52744,52744,0
52745,52745,1
52746,52746,1
52747,52747,0
52748,52748,1
52749,52749,0
52750,52750,1
52751,52751,1
52752,52752,1
52753,52753,1
52754,52754,0
52755,52755,1
52756,52756,1
52757,52757,0
52758,52758,0
52759,52759,1
52760,52760,0
52761,52761,1
52762,52762,0
52763,52763,0
52764,52764,0
52765,52765,1
52766,52766,1
52767,52767,1
52768,52768,0
52769,52769,0
52770,52770,1
52771,52771,1
52772,52772,0
52773,52773,0
52774,52774,0
52775,52775,0
52776,52776,1
52777,52777,0
52778,52778,1
52779,52779,1
52780,52780,1
52781,52781,0
52782,52782,1
52783,52783,1
52784,52784,1
52785,52785,1
52786,52786,0
52787,52787,1
52788,52788,1
52789,52789,0
52790,52790,1
52791,52791,1
52792,52792,1
52793,52793,1
52794,52794,1
52795,52795,0
52796,52796,0
52797,52797,0
52798,52798,0
52799,52799,0
52800,52800,0
52801,52801,0
52802,52802,0
52803,52803,0
52804,52804,0
52805,52805,1
52806,52806,0
52807,52807,1
52808,52808,1
52809,52809,1
52810,52810,0
52811,52811,1
52812,52812,1
52813,52813,0
52814,52814,1
52815,52815,1
52816,52816,0
52817,52817,1
52818,52818,0
52819,52819,1
52820,52820,1
52821,52821,0
52822,52822,1
52823,52823,1
52824,52824,0
52825,52825,1
52826,52826,0
52827,52827,1
52828,52828,0
52829,52829,1
52830,52830,1
52831,52831,0
52832,52832,0
52833,52833,0
52834,52834,1
52835,52835,1
52836,52836,1
52837,52837,1
52838,52838,1
52839,52839,1
52840,52840,1
52841,52841,0
52842,52842,0
52843,52843,0
52844,52844,1
52845,52845,1
52846,52846,0
52847,52847,0
52848,52848,0
52849,52849,0
52850,52850,1
52851,52851,0
52852,52852,1
52853,52853,1
52854,52854,1
52855,52855,1
52856,52856,1
52857,52857,1
52858,52858,1
52859,52859,1
52860,52860,1
52861,52861,1
52862,52862,0
52863,52863,0
52864,52864,1
52865,52865,0
52866,52866,1
52867,52867,0
52868,52868,0
52869,52869,1
52870,52870,0
52871,52871,0
52872,52872,0
52873,52873,1
52874,52874,0
52875,52875,0
52876,52876,1
52877,52877,1
52878,52878,1
52879,52879,1
52880,52880,1
52881,52881,1
52882,52882,1
52883,52883,0
52884,52884,0
52885,52885,1
52886,52886,1
52887,52887,0
52888,52888,0
52889,52889,1
52890,52890,1
52891,52891,0
52892,52892,0
52893,52893,1
52894,52894,1
52895,52895,0
52896,52896,0
52897,52897,1
52898,52898,1
52899,52899,0
52900,52900,1
52901,52901,1
52902,52902,1
52903,52903,1
52904,52904,1
52905,52905,0
52906,52906,0
52907,52907,1
52908,52908,1
52909,52909,0
52910,52910,0
52911,52911,0
52912,52912,0
52913,52913,1
52914,52914,0
52915,52915,0
52916,52916,0
52917,52917,1
52918,52918,0
52919,52919,1
52920,52920,0
52921,52921,1
52922,52922,1
52923,52923,1
52924,52924,1
52925,52925,1
52926,52926,0
52927,52927,1
52928,52928,0
52929,52929,0
52930,52930,1
52931,52931,1
52932,52932,0
52933,52933,1
52934,52934,0
52935,52935,0
52936,52936,1
52937,52937,0
52938,52938,1
52939,52939,0
52940,52940,1
52941,52941,1
52942,52942,0
52943,52943,1
52944,52944,0
52945,52945,0
52946,52946,1
52947,52947,0
52948,52948,1
52949,52949,1
52950,52950,0
52951,52951,1
52952,52952,0
52953,52953,1
52954,52954,1
52955,52955,1
52956,52956,0
52957,52957,1
52958,52958,0
52959,52959,1
52960,52960,1
52961,52961,1
52962,52962,0
52963,52963,0
52964,52964,1
52965,52965,1
52966,52966,1
52967,52967,1
52968,52968,1
52969,52969,0
52970,52970,1
52971,52971,0
52972,52972,1
52973,52973,1
52974,52974,1
52975,52975,0
52976,52976,1
52977,52977,1
52978,52978,0
52979,52979,1
52980,52980,0
52981,52981,1
52982,52982,0
52983,52983,1
52984,52984,1
52985,52985,1
52986,52986,1
52987,52987,1
52988,52988,0
52989,52989,1
52990,52990,0
52991,52991,1
52992,52992,1
52993,52993,1
52994,52994,1
52995,52995,1
52996,52996,1
52997,52997,1
52998,52998,0
52999,52999,0
53000,53000,0
53001,53001,0
53002,53002,0
53003,53003,1
53004,53004,0
53005,53005,0
53006,53006,1
53007,53007,1
53008,53008,0
53009,53009,0
53010,53010,1
53011,53011,0
53012,53012,1
53013,53013,1
53014,53014,1
53015,53015,1
53016,53016,1
53017,53017,0
53018,53018,1
53019,53019,1
53020,53020,1
53021,53021,0
53022,53022,0
53023,53023,0
53024,53024,1
53025,53025,1
53026,53026,0
53027,53027,0
53028,53028,0
53029,53029,1
53030,53030,1
53031,53031,0
53032,53032,0
53033,53033,1
53034,53034,1
53035,53035,1
53036,53036,1
53037,53037,0
53038,53038,1
53039,53039,0
53040,53040,0
53041,53041,1
53042,53042,0
53043,53043,0
53044,53044,0
53045,53045,0
53046,53046,0
53047,53047,0
53048,53048,1
53049,53049,1
53050,53050,1
53051,53051,1
53052,53052,1
53053,53053,0
53054,53054,1
53055,53055,1
53056,53056,0
53057,53057,0
53058,53058,0
53059,53059,1
53060,53060,1
53061,53061,1
53062,53062,0
53063,53063,1
53064,53064,0
53065,53065,1
53066,53066,1
53067,53067,1
53068,53068,0
53069,53069,0
53070,53070,0
53071,53071,1
53072,53072,1
53073,53073,1
53074,53074,1
53075,53075,1
53076,53076,0
53077,53077,0
53078,53078,1
53079,53079,0
53080,53080,1
53081,53081,0
53082,53082,1
53083,53083,1
53084,53084,1
53085,53085,0
53086,53086,1
53087,53087,0
53088,53088,0
53089,53089,1
53090,53090,1
53091,53091,0
53092,53092,1
53093,53093,1
53094,53094,0
53095,53095,1
53096,53096,1
53097,53097,0
53098,53098,1
53099,53099,1
53100,53100,1
53101,53101,1
53102,53102,0
53103,53103,0
53104,53104,1
53105,53105,1
53106,53106,0
53107,53107,1
53108,53108,1
53109,53109,0
53110,53110,1
53111,53111,0
53112,53112,0
53113,53113,1
53114,53114,1
53115,53115,0
53116,53116,1
53117,53117,0
53118,53118,0
53119,53119,1
53120,53120,1
53121,53121,1
53122,53122,0
53123,53123,1
53124,53124,0
53125,53125,1
53126,53126,0
53127,53127,0
53128,53128,1
53129,53129,1
53130,53130,1
53131,53131,1
53132,53132,0
53133,53133,0
53134,53134,0
53135,53135,1
53136,53136,0
53137,53137,0
53138,53138,1
53139,53139,0
53140,53140,1
53141,53141,1
53142,53142,0
53143,53143,0
53144,53144,1
53145,53145,0
53146,53146,0
53147,53147,1
53148,53148,0
53149,53149,1
53150,53150,1
53151,53151,1
53152,53152,1
53153,53153,0
53154,53154,0
53155,53155,0
53156,53156,1
53157,53157,0
53158,53158,0
53159,53159,0
53160,53160,0
53161,53161,0
53162,53162,1
53163,53163,1
53164,53164,0
53165,53165,1
53166,53166,1
53167,53167,0
53168,53168,0
53169,53169,0
53170,53170,0
53171,53171,0
53172,53172,0
53173,53173,1
53174,53174,1
53175,53175,0
53176,53176,0
53177,53177,1
53178,53178,1
53179,53179,0
53180,53180,1
53181,53181,0
53182,53182,1
53183,53183,0
53184,53184,0
53185,53185,1
53186,53186,1
53187,53187,1
53188,53188,0
53189,53189,1
53190,53190,0
53191,53191,0
53192,53192,0
53193,53193,1
53194,53194,1
53195,53195,0
53196,53196,0
53197,53197,1
53198,53198,1
53199,53199,1
53200,53200,1
53201,53201,0
53202,53202,0
53203,53203,0
53204,53204,1
53205,53205,1
53206,53206,0
53207,53207,1
53208,53208,1
53209,53209,0
53210,53210,0
53211,53211,1
53212,53212,0
